# Mass difference evaluation table: mass_excess2020 
# only ground states are tabulated 
#
#
==A==                    ==Z==            ======dm===== 
 24                       14                          10.745 
 24                       15                           34.02 
 25                        7                           55.98 
 25                        8                           27.33 
 25                        9                           11.33 
 25                       10                          -2.036 
 25                       11                         -9.3578 
 25                       12                       -13.19278 
 25                       13                        -8.91597 
 25                       14                           3.827 
 25                       15                           20.19 
 26                        8                           34.66 
 26                        9                           18.67 
 26                       10                           0.481 
 26                       11                          -6.861 
 26                       12                      -16.214544 
 26                       13                       -12.21014 
 26                       14                          -7.141 
 26                       15                           10.97 
 26                       16                           27.68 
 27                        8                           44.67 
 27                        9                           25.13 
 27                       10                            7.05 
 27                       11                          -5.518 
 27                       12                       -14.58659 
 27                       13                       -17.19686 
 27                       14                       -12.38451 
 27                       15                          -0.659 
 27                       16                           17.49 
 28                        8                           52.08 
 28                        9                            33.4 
 28                       10                            11.3 
 28                       11                          -0.988 
 28                       12                       -15.01995 
 28                       13                       -16.85072 
 28                       14                     -21.4927971 
 28                       15                         -7.1479 
 28                       16                            4.07 
 28                       17                           28.27 
 29                        9                           40.15 
 29                       10                            18.4 
 29                       11                            2.68 
 29                       12                        -10.6124 
 29                       13                        -18.2078 
 29                       14                     -21.8950815 
 29                       15                        -16.9528 
 29                       16                          -3.094 
 29                       17                           14.02 
 29                       18                           37.97 
 30                        9                           48.96 
 30                       10                           23.28 
 30                       11                           8.475 
 30                       12                         -8.8814 
 30                       13                        -15.8641 
 30                       14                      -24.432962 
 30                       15                       -20.20086 
 30                       16                       -14.05925 
 30                       17                           4.675 
 30                       18                           22.07 
 31                        9                           56.84 
 31                       10                           31.18 
 31                       11                          12.246 
 31                       12                          -3.122 
 31                       13                        -14.9507 
 31                       14                       -22.94904 
 31                       15                     -24.4405444 
 31                       16                       -19.04253 
 31                       17                          -7.035 
 31                       18                           11.33 
 31                       19                           34.26 
 32                       10                            37.0 
 32                       11                           18.64 
 32                       12                          -0.829 
 32                       13                         -11.099 
 32                       14                       -24.07769 
 32                       15                       -24.30488 
 32                       16                     -26.0155371 
 32                       17                        -13.3347 
 32                       18                         -2.2004 
 32                       19                           21.99 
 33                       10                           46.13 
 33                       11                           23.78 
 33                       12                          4.9629 
 33                       13                          -8.497 
 33                       14                        -20.5143 
 33                       15                        -26.3374 
 33                       16                     -26.5858583 
 33                       17                        -21.0033 
 33                       18                         -9.3843 
 33                       19                            7.54 
 33                       20                           31.03 
 34                       10                           52.84 
 34                       11                           31.68 
 34                       12                           8.323 
 34                       13                         -2.9976 
 34                       14                        -19.9917 
 34                       15                        -24.5487 
 34                       16                       -29.93169 
 34                       17                       -24.44009 
 34                       18                       -18.37829 
 34                       19                           -1.22 
 34                       20                           14.89 
 35                       11                           37.83 
 35                       12                           15.64 
 35                       13                          -0.224 
 35                       14                          -14.39 
 35                       15                        -24.8578 
 35                       16                       -28.84621 
 35                       17                       -29.01353 
 35                       18                        -23.0473 
 35                       19                        -11.1729 
 35                       20                            5.19 
 35                       21                            27.1 
 36                       11                            45.9 
 36                       12                           20.38 
 36                       13                            5.95 
 36                       14                          -12.44 
 36                       15                         -20.251 
 36                       16                       -30.66414 
 36                       17                       -29.52201 
 36                       18                      -30.231542 
 36                       19                        -17.4172 
 36                       20                           -6.45 
 36                       21                           16.15 
 37                       11                           53.13 
 37                       12                           28.21 
 37                       13                            9.81 
 37                       14                           -6.57 
 37                       15                           -19.0 
 37                       16                       -26.89643 
 37                       17                       -31.76155 
 37                       18                       -30.94768 
 37                       19                        -24.8002 
 37                       20                        -13.1361 
 37                       21                            3.78 
 37                       22                           25.17 
 38                       11                           61.91 
 38                       12                           34.07 
 38                       13                           16.47 
 38                       14                           -4.17 
 38                       15                          -14.62 
 38                       16                         -26.861 
 38                       17                       -29.79812 
 38                       18                       -34.71483 
 38                       19                       -28.80076 
 38                       20                        -22.0585 
 38                       21                           -4.25 
 38                       22                           11.37 
 39                       11                           69.98 
 39                       12                           42.78 
 39                       13                           21.49 
 39                       14                            2.32 
 39                       15                          -12.77 
 39                       16                          -23.16 
 39                       17                        -29.8002 
 39                       18                         -33.242 
 39                       19                      -33.807195 
 39                       20                        -27.2827 
 39                       21                         -14.173 
 39                       22                             2.5 
 39                       23                           22.57 
 40                       12                           49.55 
 40                       13                           28.82 
 40                       14                            5.67 
 40                       15                           -8.14 
 40                       16                         -22.838 
 40                       17                          -27.56 
 40                       18                        -35.0399 
 40                       19                        -33.5355 
 40                       20                      -34.846402 
 40                       21                        -20.5234 
 40                       22                           -8.99 
 40                       23                           12.47 
 41                       12                            58.1 
 41                       13                           34.59 
 41                       14                            13.2 
 41                       15                           -4.98 
 41                       16                         -19.009 
 41                       17                          -27.31 
 41                       18                        -33.0675 
 41                       19                      -35.559549 
 41                       20                       -35.13791 
 41                       21                       -28.64236 
 41                       22                         -15.698 
 41                       23                            0.31 
 41                       24                           20.41 
 42                       13                           41.99 
 42                       14                           16.84 
 42                       15                            1.09 
 42                       16                        -17.6377 
 42                       17                          -24.83 
 42                       18                         -34.423 
 42                       19                       -35.02203 
 42                       20                       -38.54729 
 42                       21                         -32.121 
 42                       22                       -25.10435 
 42                       23                           -7.62 
 42                       24                            7.06 
 43                       13                           48.27 
 43                       14                           24.33 
 43                       15                            5.04 
 43                       16                         -12.195 
 43                       17                          -24.16 
 43                       18                          -32.01 
 43                       19                        -36.5754 
 43                       20                       -38.40887 
 43                       21                        -36.1881 
 43                       22                         -29.316 
 43                       23                          -17.92 
 43                       24                           -1.97 
 43                       25                           17.37 
 44                       14                           29.31 
 44                       15                           11.11 
 44                       16                          -9.204 
 44                       17                          -20.48 
 44                       18                        -32.6733 
 44                       19                        -35.7815 
 44                       20                        -41.4687 
 44                       21                         -37.816 
 44                       22                        -37.5486 
 44                       23                         -23.808 
 44                       24                          -13.42 
 44                       25                            7.46 
 45                       14                           37.09 
 45                       15                           15.96 
 45                       16                           -3.34 
 45                       17                          -18.26 
 45                       18                        -29.7708 
 45                       19                        -36.6156 
 45                       20                        -40.8122 
 45                       21                        -41.0723 
 45                       22                        -39.0103 
 45                       23                        -31.8864 
 45                       24                          -19.51 
 45                       25                           -4.98 
 45                       26                           14.41 
 46                       15                           22.84 
 46                       16                            0.64 
 46                       17                          -13.73 
 46                       18                        -29.7713 
 46                       19                        -35.4139 
 46                       20                        -43.1396 
 46                       21                        -41.7616 
 46                       22                       -44.12827 
 46                       23                        -37.0759 
 46                       24                         -29.472 
 46                       25                          -12.42 
 46                       26                            1.21 
 47                       15                           28.81 
 47                       16                             7.2 
 47                       17                           -9.58 
 47                       18                        -25.3673 
 47                       19                         -35.712 
 47                       20                        -42.3447 
 47                       21                        -44.3368 
 47                       22                       -44.93761 
 47                       23                       -42.00707 
 47                       24                         -34.563 
 47                       25                          -22.57 
 47                       26                           -7.13 
 47                       27                           10.62 
 48                       16                           12.39 
 48                       17                           -4.28 
 48                       18                         -22.355 
 48                       19                        -32.2845 
 48                       20                      -44.224868 
 48                       21                         -44.504 
 48                       22                       -48.49295 
 48                       23                         -44.478 
 48                       24                         -42.821 
 48                       25                         -29.297 
 48                       26                          -18.01 
 48                       27                            1.73 
 48                       28                           18.18 
 49                       16                           20.39 
 49                       17                            0.74 
 49                       18                          -17.06 
 49                       19                        -29.6115 
 49                       20                           -41.3 
 49                       21                        -46.5624 
 49                       22                       -48.56401 
 49                       23                        -47.9622 
 49                       24                        -45.3324 
 49                       25                        -37.6199 
 49                       26                         -24.751 
 49                       27                           -9.78 
 49                       28                            8.53 
 50                       17                             7.7 
 50                       18                          -13.23 
 50                       19                         -25.728 
 50                       20                        -39.5892 
 50                       21                        -44.5371 
 50                       22                       -51.43187 
 50                       23                       -49.22324 
 50                       24                       -50.26136 
 50                       25                       -42.62689 
 50                       26                         -34.476 
 50                       27                          -17.59 
 50                       28                           -3.46 
 51                       17                           14.29 
 51                       18                           -6.49 
 51                       19                         -22.515 
 51                       20                        -36.3323 
 51                       21                        -43.2504 
 51                       22                         -49.733 
 51                       23                       -52.20311 
 51                       24                       -51.45071 
 51                       25                        -48.2432 
 51                       26                        -40.1892 
 51                       27                          -27.34 
 51                       28                          -11.65 
 52                       17                           22.36 
 52                       18                           -1.38 
 52                       19                          -17.14 
 52                       20                        -34.2663 
 52                       21                         -40.524 
 52                       22                        -49.4777 
 52                       23                       -51.44303 
 52                       24                       -55.41951 
 52                       25                       -50.71139 
 52                       26                        -48.3321 
 52                       27                         -34.344 
 52                       28                          -22.56 
 52                       29                           -1.88 
 53                       18                            6.79 
 53                       19                           -12.3 
 53                       20                          -29.39 
 53                       21                          -38.77 
 53                       22                        -46.8814 
 53                       23                         -51.852 
 53                       24                       -55.28762 
 53                       25                        -54.6903 
 53                       26                        -50.9475 
 53                       27                        -42.6594 
 53                       28                         -29.631 
 53                       29                          -13.14 
 54                       18                           12.56 
 54                       19                           -5.15 
 54                       20                          -25.16 
 54                       21                         -34.438 
 54                       22                         -45.744 
 54                       23                         -49.898 
 54                       24                       -56.93538 
 54                       25                        -55.5582 
 54                       26                        -56.2546 
 54                       27                        -48.0101 
 54                       28                         -39.278 
 54                       29                          -21.24 
 54                       30                            -5.7 
 55                       19                            0.47 
 55                       20                          -18.65 
 55                       21                          -30.84 
 55                       22                         -41.832 
 55                       23                         -49.125 
 55                       24                       -55.11032 
 55                       25                       -57.71254 
 55                       26                        -57.4814 
 55                       27                          -54.03 
 55                       28                         -45.336 
 55                       29                          -31.64 
 55                       30                          -14.27 
 56                       19                            7.98 
 56                       20                          -13.51 
 56                       21                          -25.52 
 56                       22                          -39.42 
 56                       23                          -46.18 
 56                       24                        -55.2851 
 56                       25                       -56.91167 
 56                       26                       -60.60716 
 56                       27                        -56.0405 
 56                       28                        -53.9076 
 56                       29                          -38.63 
 56                       30                          -25.39 
 56                       31                           -3.84 
 57                       19                           14.13 
 57                       20                           -6.56 
 57                       21                          -21.38 
 57                       22                           -34.4 
 57                       23                          -44.44 
 57                       24                         -52.525 
 57                       25                        -57.4863 
 57                       26                       -60.18202 
 57                       27                        -59.3457 
 57                       28                         -56.084 
 57                       29                         -47.309 
 57                       30                          -32.55 
 57                       31                          -15.41 
 58                       19                           21.93 
 58                       20                           -1.53 
 58                       21                          -15.48 
 58                       22                          -30.92 
 58                       23                          -40.43 
 58                       24                        -51.9918 
 58                       25                        -55.8276 
 58                       26                        -62.1553 
 58                       27                        -59.8473 
 58                       28                        -60.2289 
 58                       29                        -51.6679 
 58                       30                           -42.3 
 58                       31                          -23.54 
 58                       32                           -7.58 
 59                       19                           28.75 
 59                       20                            5.81 
 59                       21                          -10.83 
 59                       22                          -25.88 
 59                       23                          -37.61 
 59                       24                        -48.1159 
 59                       25                        -55.5253 
 59                       26                         -60.665 
 59                       27                        -62.2298 
 59                       28                        -61.1568 
 59                       29                        -56.3585 
 59                       30                        -47.2157 
 59                       31                          -33.76 
 59                       32                          -16.37 
 60                       20                            11.0 
 60                       21                           -4.55 
 60                       22                           -22.1 
 60                       23                          -33.09 
 60                       24                        -46.9085 
 60                       25                        -52.9679 
 60                       26                         -61.413 
 60                       27                        -61.6504 
 60                       28                        -64.4732 
 60                       29                        -58.3453 
 60                       30                        -54.1745 
 60                       31                          -39.59 
 60                       32                          -27.53 
 60                       33                           -5.64 
 61                       20                           19.01 
 61                       21                             0.5 
 61                       22                          -16.37 
 61                       23                          -30.18 
 61                       24                        -42.4965 
 61                       25                        -51.7421 
 61                       26                        -58.9205 
 61                       27                        -62.8982 
 61                       28                         -64.222 
 61                       29                        -61.9841 
 61                       30                         -56.349 
 61                       31                          -47.13 
 61                       32                          -33.79 
 61                       33                           -17.2 
 62                       21                            7.31 
 62                       22                           -12.2 
 62                       23                          -25.21 
 62                       24                         -40.853 
 62                       25                         -48.524 
 62                       26                        -58.8781 
 62                       27                         -61.424 
 62                       28                        -66.7464 
 62                       29                        -62.7875 
 62                       30                        -61.1681 
 62                       31                         -51.987 
 62                       32                          -42.14 
 62                       33                          -24.42 
 63                       21                           13.07 
 63                       22                           -5.86 
 63                       23                          -21.74 
 63                       24                          -36.18 
 63                       25                         -46.887 
 63                       26                         -55.636 
 63                       27                         -61.852 
 63                       28                        -65.5129 
 63                       29                        -65.5799 
 63                       30                        -62.2134 
 63                       31                        -56.5471 
 63                       32                          -46.92 
 63                       33                           -33.5 
 63                       34                          -16.85 
 64                       22                           -1.48 
 64                       23                          -16.32 
 64                       24                          -33.64 
 64                       25                         -42.989 
 64                       26                          -54.97 
 64                       27                         -59.792 
 64                       28                         -67.099 
 64                       29                        -65.4244 
 64                       30                         -66.004 
 64                       31                        -58.8328 
 64                       32                         -54.316 
 64                       33                          -39.53 
 64                       34                          -26.86 
 65                       22                            5.21 
 65                       23                          -12.11 
 65                       24                          -28.31 
 65                       25                         -40.967 
 65                       26                         -51.218 
 65                       27                        -59.1852 
 65                       28                        -65.1258 
 65                       29                        -67.2637 
 65                       30                         -65.912 
 65                       31                        -62.6575 
 65                       32                        -56.4782 
 65                       33                          -46.94 
 65                       34                          -33.02 
 65                       35                          -16.49 
 66                       23                            -6.3 
 66                       24                          -25.14 
 66                       25                          -36.75 
 66                       26                         -50.068 
 66                       27                         -56.409 
 66                       28                        -66.0063 
 66                       29                        -66.2583 
 66                       30                        -68.8992 
 66                       31                        -63.7237 
 66                       32                         -61.607 
 66                       33                         -52.025 
 66                       34                          -41.66 
 66                       35                          -23.57 
 67                       23                           -1.74 
 67                       24                          -19.27 
 67                       25                          -33.58 
 67                       26                         -45.708 
 67                       27                         -55.322 
 67                       28                        -63.7427 
 67                       29                        -67.3196 
 67                       30                        -67.8804 
 67                       31                        -66.8792 
 67                       32                         -62.674 
 67                       33                        -56.5872 
 67                       34                          -46.58 
 67                       35                          -32.53 
 67                       36                          -15.55 
 68                       24                          -15.69 
 68                       25                          -28.92 
 68                       26                           -43.9 
 68                       27                         -51.643 
 68                       28                        -63.4638 
 68                       29                         -65.567 
 68                       30                        -70.0072 
 68                       31                        -67.0861 
 68                       32                        -66.9788 
 68                       33                        -58.8945 
 68                       34                        -54.1894 
 68                       35                          -38.79 
 68                       36                          -25.63 
 69                       24                           -9.63 
 69                       25                          -25.36 
 69                       26                           -39.2 
 69                       27                          -50.39 
 69                       28                         -59.979 
 69                       29                        -65.7362 
 69                       30                        -68.4179 
 69                       31                        -69.3278 
 69                       32                        -67.1007 
 69                       33                          -63.11 
 69                       34                        -56.4347 
 69                       35                          -46.26 
 69                       36                          -32.14 
 70                       24                           -5.64 
 70                       25                          -20.45 
 70                       26                          -36.89 
 70                       27                         -46.525 
 70                       28                        -59.2139 
 70                       29                        -62.9764 
 70                       30                        -69.5647 
 70                       31                        -68.9102 
 70                       32                         -70.562 
 70                       33                         -64.334 
 70                       34                        -61.9299 
 70                       35                         -51.426 
 70                       36                           -41.1 
 71                       25                          -16.62 
 71                       26                          -31.93 
 71                       27                          -44.37 
 71                       28                        -55.4062 
 71                       29                        -62.7111 
 71                       30                        -67.3288 
 71                       31                        -70.1391 
 71                       32                        -69.9067 
 71                       33                         -67.893 
 71                       34                        -63.1465 
 71                       35                         -56.502 
 71                       36                          -46.33 
 71                       37                          -32.29 
 72                       25                          -11.17 
 72                       26                          -29.25 
 72                       27                           -40.3 
 72                       28                        -54.2261 
 72                       29                         -59.783 
 72                       30                        -68.1455 
 72                       31                        -68.5883 
